lig_id,pro_id,dests,score
2384,2241,./data/processed_data/pro_lig_voxels/train/2241_pro_2384_lig.npy,0
2384,687,./data/processed_data/pro_lig_voxels/train/0687_pro_2384_lig.npy,0
2384,1010,./data/processed_data/pro_lig_voxels/train/1010_pro_2384_lig.npy,0
2384,1007,./data/processed_data/pro_lig_voxels/train/1007_pro_2384_lig.npy,0
2384,2384,./data/processed_data/pro_lig_voxels/train/2384_pro_2384_lig.npy,1
2385,102,./data/processed_data/pro_lig_voxels/train/0102_pro_2385_lig.npy,0
2385,1096,./data/processed_data/pro_lig_voxels/train/1096_pro_2385_lig.npy,0
2385,1781,./data/processed_data/pro_lig_voxels/train/1781_pro_2385_lig.npy,0
2385,2655,./data/processed_data/pro_lig_voxels/train/2655_pro_2385_lig.npy,0
2385,2385,./data/processed_data/pro_lig_voxels/train/2385_pro_2385_lig.npy,1
2386,884,./data/processed_data/pro_lig_voxels/train/0884_pro_2386_lig.npy,0
2386,494,./data/processed_data/pro_lig_voxels/train/0494_pro_2386_lig.npy,0
2386,1089,./data/processed_data/pro_lig_voxels/train/1089_pro_2386_lig.npy,0
2386,2231,./data/processed_data/pro_lig_voxels/train/2231_pro_2386_lig.npy,0
2386,2386,./data/processed_data/pro_lig_voxels/train/2386_pro_2386_lig.npy,1
2387,2204,./data/processed_data/pro_lig_voxels/train/2204_pro_2387_lig.npy,0
2387,124,./data/processed_data/pro_lig_voxels/train/0124_pro_2387_lig.npy,0
2387,180,./data/processed_data/pro_lig_voxels/train/0180_pro_2387_lig.npy,0
2387,657,./data/processed_data/pro_lig_voxels/train/0657_pro_2387_lig.npy,0
2387,2387,./data/processed_data/pro_lig_voxels/train/2387_pro_2387_lig.npy,1
2388,56,./data/processed_data/pro_lig_voxels/train/0056_pro_2388_lig.npy,0
2388,1203,./data/processed_data/pro_lig_voxels/train/1203_pro_2388_lig.npy,0
2388,886,./data/processed_data/pro_lig_voxels/train/0886_pro_2388_lig.npy,0
2388,2509,./data/processed_data/pro_lig_voxels/train/2509_pro_2388_lig.npy,0
2388,2388,./data/processed_data/pro_lig_voxels/train/2388_pro_2388_lig.npy,1
2389,1918,./data/processed_data/pro_lig_voxels/train/1918_pro_2389_lig.npy,0
2389,2292,./data/processed_data/pro_lig_voxels/train/2292_pro_2389_lig.npy,0
2389,2625,./data/processed_data/pro_lig_voxels/train/2625_pro_2389_lig.npy,0
2389,1887,./data/processed_data/pro_lig_voxels/train/1887_pro_2389_lig.npy,0
2389,2389,./data/processed_data/pro_lig_voxels/train/2389_pro_2389_lig.npy,1
2390,642,./data/processed_data/pro_lig_voxels/train/0642_pro_2390_lig.npy,0
2390,391,./data/processed_data/pro_lig_voxels/train/0391_pro_2390_lig.npy,0
2390,484,./data/processed_data/pro_lig_voxels/train/0484_pro_2390_lig.npy,0
2390,1312,./data/processed_data/pro_lig_voxels/train/1312_pro_2390_lig.npy,0
2390,2390,./data/processed_data/pro_lig_voxels/train/2390_pro_2390_lig.npy,1
2391,870,./data/processed_data/pro_lig_voxels/train/0870_pro_2391_lig.npy,0
2391,439,./data/processed_data/pro_lig_voxels/train/0439_pro_2391_lig.npy,0
2391,2356,./data/processed_data/pro_lig_voxels/train/2356_pro_2391_lig.npy,0
2391,2461,./data/processed_data/pro_lig_voxels/train/2461_pro_2391_lig.npy,0
2391,2391,./data/processed_data/pro_lig_voxels/train/2391_pro_2391_lig.npy,1
2392,1485,./data/processed_data/pro_lig_voxels/train/1485_pro_2392_lig.npy,0
2392,790,./data/processed_data/pro_lig_voxels/train/0790_pro_2392_lig.npy,0
2392,742,./data/processed_data/pro_lig_voxels/train/0742_pro_2392_lig.npy,0
2392,2119,./data/processed_data/pro_lig_voxels/train/2119_pro_2392_lig.npy,0
2392,2392,./data/processed_data/pro_lig_voxels/train/2392_pro_2392_lig.npy,1
2393,613,./data/processed_data/pro_lig_voxels/train/0613_pro_2393_lig.npy,0
2393,1727,./data/processed_data/pro_lig_voxels/train/1727_pro_2393_lig.npy,0
2393,1222,./data/processed_data/pro_lig_voxels/train/1222_pro_2393_lig.npy,0
2393,2579,./data/processed_data/pro_lig_voxels/train/2579_pro_2393_lig.npy,0
2393,2393,./data/processed_data/pro_lig_voxels/train/2393_pro_2393_lig.npy,1
2394,2399,./data/processed_data/pro_lig_voxels/train/2399_pro_2394_lig.npy,0
2394,1317,./data/processed_data/pro_lig_voxels/train/1317_pro_2394_lig.npy,0
2394,1151,./data/processed_data/pro_lig_voxels/train/1151_pro_2394_lig.npy,0
2394,298,./data/processed_data/pro_lig_voxels/train/0298_pro_2394_lig.npy,0
2394,2394,./data/processed_data/pro_lig_voxels/train/2394_pro_2394_lig.npy,1
2395,1785,./data/processed_data/pro_lig_voxels/train/1785_pro_2395_lig.npy,0
2395,109,./data/processed_data/pro_lig_voxels/train/0109_pro_2395_lig.npy,0
2395,1239,./data/processed_data/pro_lig_voxels/train/1239_pro_2395_lig.npy,0
2395,1738,./data/processed_data/pro_lig_voxels/train/1738_pro_2395_lig.npy,0
2395,2395,./data/processed_data/pro_lig_voxels/train/2395_pro_2395_lig.npy,1
2396,320,./data/processed_data/pro_lig_voxels/train/0320_pro_2396_lig.npy,0
2396,1082,./data/processed_data/pro_lig_voxels/train/1082_pro_2396_lig.npy,0
2396,768,./data/processed_data/pro_lig_voxels/train/0768_pro_2396_lig.npy,0
2396,1367,./data/processed_data/pro_lig_voxels/train/1367_pro_2396_lig.npy,0
2396,2396,./data/processed_data/pro_lig_voxels/train/2396_pro_2396_lig.npy,1
2397,2480,./data/processed_data/pro_lig_voxels/train/2480_pro_2397_lig.npy,0
2397,1286,./data/processed_data/pro_lig_voxels/train/1286_pro_2397_lig.npy,0
2397,672,./data/processed_data/pro_lig_voxels/train/0672_pro_2397_lig.npy,0
2397,2216,./data/processed_data/pro_lig_voxels/train/2216_pro_2397_lig.npy,0
2397,2397,./data/processed_data/pro_lig_voxels/train/2397_pro_2397_lig.npy,1
2398,857,./data/processed_data/pro_lig_voxels/train/0857_pro_2398_lig.npy,0
2398,2452,./data/processed_data/pro_lig_voxels/train/2452_pro_2398_lig.npy,0
2398,2562,./data/processed_data/pro_lig_voxels/train/2562_pro_2398_lig.npy,0
2398,1511,./data/processed_data/pro_lig_voxels/train/1511_pro_2398_lig.npy,0
2398,2398,./data/processed_data/pro_lig_voxels/train/2398_pro_2398_lig.npy,1
2399,1234,./data/processed_data/pro_lig_voxels/train/1234_pro_2399_lig.npy,0
2399,2067,./data/processed_data/pro_lig_voxels/train/2067_pro_2399_lig.npy,0
2399,646,./data/processed_data/pro_lig_voxels/train/0646_pro_2399_lig.npy,0
2399,1075,./data/processed_data/pro_lig_voxels/train/1075_pro_2399_lig.npy,0
2399,2399,./data/processed_data/pro_lig_voxels/train/2399_pro_2399_lig.npy,1
2400,1247,./data/processed_data/pro_lig_voxels/train/1247_pro_2400_lig.npy,0
2400,676,./data/processed_data/pro_lig_voxels/train/0676_pro_2400_lig.npy,0
2400,558,./data/processed_data/pro_lig_voxels/train/0558_pro_2400_lig.npy,0
2400,2559,./data/processed_data/pro_lig_voxels/train/2559_pro_2400_lig.npy,0
2400,2400,./data/processed_data/pro_lig_voxels/train/2400_pro_2400_lig.npy,1
2401,490,./data/processed_data/pro_lig_voxels/train/0490_pro_2401_lig.npy,0
2401,1218,./data/processed_data/pro_lig_voxels/train/1218_pro_2401_lig.npy,0
2401,1536,./data/processed_data/pro_lig_voxels/train/1536_pro_2401_lig.npy,0
2401,1450,./data/processed_data/pro_lig_voxels/train/1450_pro_2401_lig.npy,0
2401,2401,./data/processed_data/pro_lig_voxels/train/2401_pro_2401_lig.npy,1
2402,554,./data/processed_data/pro_lig_voxels/train/0554_pro_2402_lig.npy,0
2402,1872,./data/processed_data/pro_lig_voxels/train/1872_pro_2402_lig.npy,0
2402,83,./data/processed_data/pro_lig_voxels/train/0083_pro_2402_lig.npy,0
2402,1692,./data/processed_data/pro_lig_voxels/train/1692_pro_2402_lig.npy,0
2402,2402,./data/processed_data/pro_lig_voxels/train/2402_pro_2402_lig.npy,1
2403,2311,./data/processed_data/pro_lig_voxels/train/2311_pro_2403_lig.npy,0
2403,1651,./data/processed_data/pro_lig_voxels/train/1651_pro_2403_lig.npy,0
2403,2014,./data/processed_data/pro_lig_voxels/train/2014_pro_2403_lig.npy,0
2403,743,./data/processed_data/pro_lig_voxels/train/0743_pro_2403_lig.npy,0
2403,2403,./data/processed_data/pro_lig_voxels/train/2403_pro_2403_lig.npy,1
2404,2522,./data/processed_data/pro_lig_voxels/train/2522_pro_2404_lig.npy,0
2404,1881,./data/processed_data/pro_lig_voxels/train/1881_pro_2404_lig.npy,0
2404,99,./data/processed_data/pro_lig_voxels/train/0099_pro_2404_lig.npy,0
2404,816,./data/processed_data/pro_lig_voxels/train/0816_pro_2404_lig.npy,0
2404,2404,./data/processed_data/pro_lig_voxels/train/2404_pro_2404_lig.npy,1
2405,2336,./data/processed_data/pro_lig_voxels/train/2336_pro_2405_lig.npy,0
2405,1397,./data/processed_data/pro_lig_voxels/train/1397_pro_2405_lig.npy,0
2405,92,./data/processed_data/pro_lig_voxels/train/0092_pro_2405_lig.npy,0
2405,855,./data/processed_data/pro_lig_voxels/train/0855_pro_2405_lig.npy,0
2405,2405,./data/processed_data/pro_lig_voxels/train/2405_pro_2405_lig.npy,1
2406,2128,./data/processed_data/pro_lig_voxels/train/2128_pro_2406_lig.npy,0
2406,1486,./data/processed_data/pro_lig_voxels/train/1486_pro_2406_lig.npy,0
2406,718,./data/processed_data/pro_lig_voxels/train/0718_pro_2406_lig.npy,0
2406,2098,./data/processed_data/pro_lig_voxels/train/2098_pro_2406_lig.npy,0
2406,2406,./data/processed_data/pro_lig_voxels/train/2406_pro_2406_lig.npy,1
2407,2659,./data/processed_data/pro_lig_voxels/train/2659_pro_2407_lig.npy,0
2407,2070,./data/processed_data/pro_lig_voxels/train/2070_pro_2407_lig.npy,0
2407,1632,./data/processed_data/pro_lig_voxels/train/1632_pro_2407_lig.npy,0
2407,2416,./data/processed_data/pro_lig_voxels/train/2416_pro_2407_lig.npy,0
2407,2407,./data/processed_data/pro_lig_voxels/train/2407_pro_2407_lig.npy,1
2408,1025,./data/processed_data/pro_lig_voxels/train/1025_pro_2408_lig.npy,0
2408,2431,./data/processed_data/pro_lig_voxels/train/2431_pro_2408_lig.npy,0
2408,826,./data/processed_data/pro_lig_voxels/train/0826_pro_2408_lig.npy,0
2408,2272,./data/processed_data/pro_lig_voxels/train/2272_pro_2408_lig.npy,0
2408,2408,./data/processed_data/pro_lig_voxels/train/2408_pro_2408_lig.npy,1
2409,161,./data/processed_data/pro_lig_voxels/train/0161_pro_2409_lig.npy,0
2409,222,./data/processed_data/pro_lig_voxels/train/0222_pro_2409_lig.npy,0
2409,268,./data/processed_data/pro_lig_voxels/train/0268_pro_2409_lig.npy,0
2409,625,./data/processed_data/pro_lig_voxels/train/0625_pro_2409_lig.npy,0
2409,2409,./data/processed_data/pro_lig_voxels/train/2409_pro_2409_lig.npy,1
2410,666,./data/processed_data/pro_lig_voxels/train/0666_pro_2410_lig.npy,0
2410,20,./data/processed_data/pro_lig_voxels/train/0020_pro_2410_lig.npy,0
2410,2089,./data/processed_data/pro_lig_voxels/train/2089_pro_2410_lig.npy,0
2410,1107,./data/processed_data/pro_lig_voxels/train/1107_pro_2410_lig.npy,0
2410,2410,./data/processed_data/pro_lig_voxels/train/2410_pro_2410_lig.npy,1
2411,672,./data/processed_data/pro_lig_voxels/train/0672_pro_2411_lig.npy,0
2411,580,./data/processed_data/pro_lig_voxels/train/0580_pro_2411_lig.npy,0
2411,2282,./data/processed_data/pro_lig_voxels/train/2282_pro_2411_lig.npy,0
2411,2190,./data/processed_data/pro_lig_voxels/train/2190_pro_2411_lig.npy,0
2411,2411,./data/processed_data/pro_lig_voxels/train/2411_pro_2411_lig.npy,1
2412,1590,./data/processed_data/pro_lig_voxels/train/1590_pro_2412_lig.npy,0
2412,2154,./data/processed_data/pro_lig_voxels/train/2154_pro_2412_lig.npy,0
2412,2387,./data/processed_data/pro_lig_voxels/train/2387_pro_2412_lig.npy,0
2412,1421,./data/processed_data/pro_lig_voxels/train/1421_pro_2412_lig.npy,0
2412,2412,./data/processed_data/pro_lig_voxels/train/2412_pro_2412_lig.npy,1
2413,381,./data/processed_data/pro_lig_voxels/train/0381_pro_2413_lig.npy,0
2413,246,./data/processed_data/pro_lig_voxels/train/0246_pro_2413_lig.npy,0
2413,1779,./data/processed_data/pro_lig_voxels/train/1779_pro_2413_lig.npy,0
2413,2100,./data/processed_data/pro_lig_voxels/train/2100_pro_2413_lig.npy,0
2413,2413,./data/processed_data/pro_lig_voxels/train/2413_pro_2413_lig.npy,1
2414,111,./data/processed_data/pro_lig_voxels/train/0111_pro_2414_lig.npy,0
2414,746,./data/processed_data/pro_lig_voxels/train/0746_pro_2414_lig.npy,0
2414,2024,./data/processed_data/pro_lig_voxels/train/2024_pro_2414_lig.npy,0
2414,900,./data/processed_data/pro_lig_voxels/train/0900_pro_2414_lig.npy,0
2414,2414,./data/processed_data/pro_lig_voxels/train/2414_pro_2414_lig.npy,1
2415,2126,./data/processed_data/pro_lig_voxels/train/2126_pro_2415_lig.npy,0
2415,641,./data/processed_data/pro_lig_voxels/train/0641_pro_2415_lig.npy,0
2415,2023,./data/processed_data/pro_lig_voxels/train/2023_pro_2415_lig.npy,0
2415,1637,./data/processed_data/pro_lig_voxels/train/1637_pro_2415_lig.npy,0
2415,2415,./data/processed_data/pro_lig_voxels/train/2415_pro_2415_lig.npy,1
2416,444,./data/processed_data/pro_lig_voxels/train/0444_pro_2416_lig.npy,0
2416,2117,./data/processed_data/pro_lig_voxels/train/2117_pro_2416_lig.npy,0
2416,161,./data/processed_data/pro_lig_voxels/train/0161_pro_2416_lig.npy,0
2416,2135,./data/processed_data/pro_lig_voxels/train/2135_pro_2416_lig.npy,0
2416,2416,./data/processed_data/pro_lig_voxels/train/2416_pro_2416_lig.npy,1
2417,2077,./data/processed_data/pro_lig_voxels/train/2077_pro_2417_lig.npy,0
2417,2078,./data/processed_data/pro_lig_voxels/train/2078_pro_2417_lig.npy,0
2417,16,./data/processed_data/pro_lig_voxels/train/0016_pro_2417_lig.npy,0
2417,1679,./data/processed_data/pro_lig_voxels/train/1679_pro_2417_lig.npy,0
2417,2417,./data/processed_data/pro_lig_voxels/train/2417_pro_2417_lig.npy,1
2418,2637,./data/processed_data/pro_lig_voxels/train/2637_pro_2418_lig.npy,0
2418,2366,./data/processed_data/pro_lig_voxels/train/2366_pro_2418_lig.npy,0
2418,1205,./data/processed_data/pro_lig_voxels/train/1205_pro_2418_lig.npy,0
2418,1010,./data/processed_data/pro_lig_voxels/train/1010_pro_2418_lig.npy,0
2418,2418,./data/processed_data/pro_lig_voxels/train/2418_pro_2418_lig.npy,1
2419,2016,./data/processed_data/pro_lig_voxels/train/2016_pro_2419_lig.npy,0
2419,1118,./data/processed_data/pro_lig_voxels/train/1118_pro_2419_lig.npy,0
2419,917,./data/processed_data/pro_lig_voxels/train/0917_pro_2419_lig.npy,0
2419,1455,./data/processed_data/pro_lig_voxels/train/1455_pro_2419_lig.npy,0
2419,2419,./data/processed_data/pro_lig_voxels/train/2419_pro_2419_lig.npy,1
2420,88,./data/processed_data/pro_lig_voxels/train/0088_pro_2420_lig.npy,0
2420,1864,./data/processed_data/pro_lig_voxels/train/1864_pro_2420_lig.npy,0
2420,291,./data/processed_data/pro_lig_voxels/train/0291_pro_2420_lig.npy,0
2420,2256,./data/processed_data/pro_lig_voxels/train/2256_pro_2420_lig.npy,0
2420,2420,./data/processed_data/pro_lig_voxels/train/2420_pro_2420_lig.npy,1
2421,1191,./data/processed_data/pro_lig_voxels/train/1191_pro_2421_lig.npy,0
2421,200,./data/processed_data/pro_lig_voxels/train/0200_pro_2421_lig.npy,0
2421,708,./data/processed_data/pro_lig_voxels/train/0708_pro_2421_lig.npy,0
2421,479,./data/processed_data/pro_lig_voxels/train/0479_pro_2421_lig.npy,0
2421,2421,./data/processed_data/pro_lig_voxels/train/2421_pro_2421_lig.npy,1
2422,2071,./data/processed_data/pro_lig_voxels/train/2071_pro_2422_lig.npy,0
2422,1467,./data/processed_data/pro_lig_voxels/train/1467_pro_2422_lig.npy,0
2422,945,./data/processed_data/pro_lig_voxels/train/0945_pro_2422_lig.npy,0
2422,777,./data/processed_data/pro_lig_voxels/train/0777_pro_2422_lig.npy,0
2422,2422,./data/processed_data/pro_lig_voxels/train/2422_pro_2422_lig.npy,1
2423,88,./data/processed_data/pro_lig_voxels/train/0088_pro_2423_lig.npy,0
2423,1432,./data/processed_data/pro_lig_voxels/train/1432_pro_2423_lig.npy,0
2423,1724,./data/processed_data/pro_lig_voxels/train/1724_pro_2423_lig.npy,0
2423,1804,./data/processed_data/pro_lig_voxels/train/1804_pro_2423_lig.npy,0
2423,2423,./data/processed_data/pro_lig_voxels/train/2423_pro_2423_lig.npy,1
2424,2498,./data/processed_data/pro_lig_voxels/train/2498_pro_2424_lig.npy,0
2424,1254,./data/processed_data/pro_lig_voxels/train/1254_pro_2424_lig.npy,0
2424,107,./data/processed_data/pro_lig_voxels/train/0107_pro_2424_lig.npy,0
2424,2682,./data/processed_data/pro_lig_voxels/train/2682_pro_2424_lig.npy,0
2424,2424,./data/processed_data/pro_lig_voxels/train/2424_pro_2424_lig.npy,1
2425,1006,./data/processed_data/pro_lig_voxels/train/1006_pro_2425_lig.npy,0
2425,1058,./data/processed_data/pro_lig_voxels/train/1058_pro_2425_lig.npy,0
2425,2143,./data/processed_data/pro_lig_voxels/train/2143_pro_2425_lig.npy,0
2425,2008,./data/processed_data/pro_lig_voxels/train/2008_pro_2425_lig.npy,0
2425,2425,./data/processed_data/pro_lig_voxels/train/2425_pro_2425_lig.npy,1
2426,329,./data/processed_data/pro_lig_voxels/train/0329_pro_2426_lig.npy,0
2426,220,./data/processed_data/pro_lig_voxels/train/0220_pro_2426_lig.npy,0
2426,2204,./data/processed_data/pro_lig_voxels/train/2204_pro_2426_lig.npy,0
2426,2376,./data/processed_data/pro_lig_voxels/train/2376_pro_2426_lig.npy,0
2426,2426,./data/processed_data/pro_lig_voxels/train/2426_pro_2426_lig.npy,1
2427,1377,./data/processed_data/pro_lig_voxels/train/1377_pro_2427_lig.npy,0
2427,2220,./data/processed_data/pro_lig_voxels/train/2220_pro_2427_lig.npy,0
2427,1705,./data/processed_data/pro_lig_voxels/train/1705_pro_2427_lig.npy,0
2427,1310,./data/processed_data/pro_lig_voxels/train/1310_pro_2427_lig.npy,0
2427,2427,./data/processed_data/pro_lig_voxels/train/2427_pro_2427_lig.npy,1
2428,909,./data/processed_data/pro_lig_voxels/train/0909_pro_2428_lig.npy,0
2428,1726,./data/processed_data/pro_lig_voxels/train/1726_pro_2428_lig.npy,0
2428,5,./data/processed_data/pro_lig_voxels/train/0005_pro_2428_lig.npy,0
2428,159,./data/processed_data/pro_lig_voxels/train/0159_pro_2428_lig.npy,0
2428,2428,./data/processed_data/pro_lig_voxels/train/2428_pro_2428_lig.npy,1
2429,196,./data/processed_data/pro_lig_voxels/train/0196_pro_2429_lig.npy,0
2429,2397,./data/processed_data/pro_lig_voxels/train/2397_pro_2429_lig.npy,0
2429,1708,./data/processed_data/pro_lig_voxels/train/1708_pro_2429_lig.npy,0
2429,2337,./data/processed_data/pro_lig_voxels/train/2337_pro_2429_lig.npy,0
2429,2429,./data/processed_data/pro_lig_voxels/train/2429_pro_2429_lig.npy,1
2430,1046,./data/processed_data/pro_lig_voxels/train/1046_pro_2430_lig.npy,0
2430,1455,./data/processed_data/pro_lig_voxels/train/1455_pro_2430_lig.npy,0
2430,29,./data/processed_data/pro_lig_voxels/train/0029_pro_2430_lig.npy,0
2430,1657,./data/processed_data/pro_lig_voxels/train/1657_pro_2430_lig.npy,0
2430,2430,./data/processed_data/pro_lig_voxels/train/2430_pro_2430_lig.npy,1
2431,1008,./data/processed_data/pro_lig_voxels/train/1008_pro_2431_lig.npy,0
2431,645,./data/processed_data/pro_lig_voxels/train/0645_pro_2431_lig.npy,0
2431,252,./data/processed_data/pro_lig_voxels/train/0252_pro_2431_lig.npy,0
2431,1890,./data/processed_data/pro_lig_voxels/train/1890_pro_2431_lig.npy,0
2431,2431,./data/processed_data/pro_lig_voxels/train/2431_pro_2431_lig.npy,1
2432,531,./data/processed_data/pro_lig_voxels/train/0531_pro_2432_lig.npy,0
2432,1697,./data/processed_data/pro_lig_voxels/train/1697_pro_2432_lig.npy,0
2432,820,./data/processed_data/pro_lig_voxels/train/0820_pro_2432_lig.npy,0
2432,349,./data/processed_data/pro_lig_voxels/train/0349_pro_2432_lig.npy,0
2432,2432,./data/processed_data/pro_lig_voxels/train/2432_pro_2432_lig.npy,1
2433,278,./data/processed_data/pro_lig_voxels/train/0278_pro_2433_lig.npy,0
2433,829,./data/processed_data/pro_lig_voxels/train/0829_pro_2433_lig.npy,0
2433,261,./data/processed_data/pro_lig_voxels/train/0261_pro_2433_lig.npy,0
2433,1267,./data/processed_data/pro_lig_voxels/train/1267_pro_2433_lig.npy,0
2433,2433,./data/processed_data/pro_lig_voxels/train/2433_pro_2433_lig.npy,1
2434,49,./data/processed_data/pro_lig_voxels/train/0049_pro_2434_lig.npy,0
2434,466,./data/processed_data/pro_lig_voxels/train/0466_pro_2434_lig.npy,0
2434,2115,./data/processed_data/pro_lig_voxels/train/2115_pro_2434_lig.npy,0
2434,1143,./data/processed_data/pro_lig_voxels/train/1143_pro_2434_lig.npy,0
2434,2434,./data/processed_data/pro_lig_voxels/train/2434_pro_2434_lig.npy,1
2435,1044,./data/processed_data/pro_lig_voxels/train/1044_pro_2435_lig.npy,0
2435,1843,./data/processed_data/pro_lig_voxels/train/1843_pro_2435_lig.npy,0
2435,1735,./data/processed_data/pro_lig_voxels/train/1735_pro_2435_lig.npy,0
2435,2299,./data/processed_data/pro_lig_voxels/train/2299_pro_2435_lig.npy,0
2435,2435,./data/processed_data/pro_lig_voxels/train/2435_pro_2435_lig.npy,1
2436,1476,./data/processed_data/pro_lig_voxels/train/1476_pro_2436_lig.npy,0
2436,963,./data/processed_data/pro_lig_voxels/train/0963_pro_2436_lig.npy,0
2436,179,./data/processed_data/pro_lig_voxels/train/0179_pro_2436_lig.npy,0
2436,491,./data/processed_data/pro_lig_voxels/train/0491_pro_2436_lig.npy,0
2436,2436,./data/processed_data/pro_lig_voxels/train/2436_pro_2436_lig.npy,1
2437,1624,./data/processed_data/pro_lig_voxels/train/1624_pro_2437_lig.npy,0
2437,171,./data/processed_data/pro_lig_voxels/train/0171_pro_2437_lig.npy,0
2437,1046,./data/processed_data/pro_lig_voxels/train/1046_pro_2437_lig.npy,0
2437,554,./data/processed_data/pro_lig_voxels/train/0554_pro_2437_lig.npy,0
2437,2437,./data/processed_data/pro_lig_voxels/train/2437_pro_2437_lig.npy,1
2438,2681,./data/processed_data/pro_lig_voxels/train/2681_pro_2438_lig.npy,0
2438,2676,./data/processed_data/pro_lig_voxels/train/2676_pro_2438_lig.npy,0
2438,1483,./data/processed_data/pro_lig_voxels/train/1483_pro_2438_lig.npy,0
2438,1560,./data/processed_data/pro_lig_voxels/train/1560_pro_2438_lig.npy,0
2438,2438,./data/processed_data/pro_lig_voxels/train/2438_pro_2438_lig.npy,1
2439,714,./data/processed_data/pro_lig_voxels/train/0714_pro_2439_lig.npy,0
2439,475,./data/processed_data/pro_lig_voxels/train/0475_pro_2439_lig.npy,0
2439,944,./data/processed_data/pro_lig_voxels/train/0944_pro_2439_lig.npy,0
2439,2211,./data/processed_data/pro_lig_voxels/train/2211_pro_2439_lig.npy,0
2439,2439,./data/processed_data/pro_lig_voxels/train/2439_pro_2439_lig.npy,1
2440,128,./data/processed_data/pro_lig_voxels/train/0128_pro_2440_lig.npy,0
2440,166,./data/processed_data/pro_lig_voxels/train/0166_pro_2440_lig.npy,0
2440,156,./data/processed_data/pro_lig_voxels/train/0156_pro_2440_lig.npy,0
2440,2184,./data/processed_data/pro_lig_voxels/train/2184_pro_2440_lig.npy,0
2440,2440,./data/processed_data/pro_lig_voxels/train/2440_pro_2440_lig.npy,1
2441,130,./data/processed_data/pro_lig_voxels/train/0130_pro_2441_lig.npy,0
2441,2360,./data/processed_data/pro_lig_voxels/train/2360_pro_2441_lig.npy,0
2441,658,./data/processed_data/pro_lig_voxels/train/0658_pro_2441_lig.npy,0
2441,1792,./data/processed_data/pro_lig_voxels/train/1792_pro_2441_lig.npy,0
2441,2441,./data/processed_data/pro_lig_voxels/train/2441_pro_2441_lig.npy,1
2442,1318,./data/processed_data/pro_lig_voxels/train/1318_pro_2442_lig.npy,0
2442,704,./data/processed_data/pro_lig_voxels/train/0704_pro_2442_lig.npy,0
2442,813,./data/processed_data/pro_lig_voxels/train/0813_pro_2442_lig.npy,0
2442,2238,./data/processed_data/pro_lig_voxels/train/2238_pro_2442_lig.npy,0
2442,2442,./data/processed_data/pro_lig_voxels/train/2442_pro_2442_lig.npy,1
2443,961,./data/processed_data/pro_lig_voxels/train/0961_pro_2443_lig.npy,0
2443,2434,./data/processed_data/pro_lig_voxels/train/2434_pro_2443_lig.npy,0
2443,1331,./data/processed_data/pro_lig_voxels/train/1331_pro_2443_lig.npy,0
2443,701,./data/processed_data/pro_lig_voxels/train/0701_pro_2443_lig.npy,0
2443,2443,./data/processed_data/pro_lig_voxels/train/2443_pro_2443_lig.npy,1
2444,472,./data/processed_data/pro_lig_voxels/train/0472_pro_2444_lig.npy,0
2444,2683,./data/processed_data/pro_lig_voxels/train/2683_pro_2444_lig.npy,0
2444,2506,./data/processed_data/pro_lig_voxels/train/2506_pro_2444_lig.npy,0
2444,86,./data/processed_data/pro_lig_voxels/train/0086_pro_2444_lig.npy,0
2444,2444,./data/processed_data/pro_lig_voxels/train/2444_pro_2444_lig.npy,1
2445,90,./data/processed_data/pro_lig_voxels/train/0090_pro_2445_lig.npy,0
2445,2355,./data/processed_data/pro_lig_voxels/train/2355_pro_2445_lig.npy,0
2445,2260,./data/processed_data/pro_lig_voxels/train/2260_pro_2445_lig.npy,0
2445,1072,./data/processed_data/pro_lig_voxels/train/1072_pro_2445_lig.npy,0
2445,2445,./data/processed_data/pro_lig_voxels/train/2445_pro_2445_lig.npy,1
2446,2582,./data/processed_data/pro_lig_voxels/train/2582_pro_2446_lig.npy,0
2446,930,./data/processed_data/pro_lig_voxels/train/0930_pro_2446_lig.npy,0
2446,1495,./data/processed_data/pro_lig_voxels/train/1495_pro_2446_lig.npy,0
2446,1447,./data/processed_data/pro_lig_voxels/train/1447_pro_2446_lig.npy,0
2446,2446,./data/processed_data/pro_lig_voxels/train/2446_pro_2446_lig.npy,1
2447,2415,./data/processed_data/pro_lig_voxels/train/2415_pro_2447_lig.npy,0
2447,1121,./data/processed_data/pro_lig_voxels/train/1121_pro_2447_lig.npy,0
2447,822,./data/processed_data/pro_lig_voxels/train/0822_pro_2447_lig.npy,0
2447,2097,./data/processed_data/pro_lig_voxels/train/2097_pro_2447_lig.npy,0
2447,2447,./data/processed_data/pro_lig_voxels/train/2447_pro_2447_lig.npy,1
2448,875,./data/processed_data/pro_lig_voxels/train/0875_pro_2448_lig.npy,0
2448,1438,./data/processed_data/pro_lig_voxels/train/1438_pro_2448_lig.npy,0
2448,417,./data/processed_data/pro_lig_voxels/train/0417_pro_2448_lig.npy,0
2448,405,./data/processed_data/pro_lig_voxels/train/0405_pro_2448_lig.npy,0
2448,2448,./data/processed_data/pro_lig_voxels/train/2448_pro_2448_lig.npy,1
2449,1241,./data/processed_data/pro_lig_voxels/train/1241_pro_2449_lig.npy,0
2449,632,./data/processed_data/pro_lig_voxels/train/0632_pro_2449_lig.npy,0
