,lig_id,pro_id,dests,score
2602,2321,2479,./processed_data/pro_lig_2_voxels/train/2479_pro_2321_lig.npy,0
2603,2321,1968,./processed_data/pro_lig_2_voxels/train/1968_pro_2321_lig.npy,0
2604,2321,2321,./processed_data/pro_lig_2_voxels/train/2321_pro_2321_lig.npy,1
2605,2322,2561,./processed_data/pro_lig_2_voxels/train/2561_pro_2322_lig.npy,0
2606,2322,2571,./processed_data/pro_lig_2_voxels/train/2571_pro_2322_lig.npy,0
2607,2322,2654,./processed_data/pro_lig_2_voxels/train/2654_pro_2322_lig.npy,0
2608,2322,2218,./processed_data/pro_lig_2_voxels/train/2218_pro_2322_lig.npy,0
2609,2322,2322,./processed_data/pro_lig_2_voxels/train/2322_pro_2322_lig.npy,1
2610,2323,2084,./processed_data/pro_lig_2_voxels/train/2084_pro_2323_lig.npy,0
2611,2323,2698,./processed_data/pro_lig_2_voxels/train/2698_pro_2323_lig.npy,0
2612,2323,2652,./processed_data/pro_lig_2_voxels/train/2652_pro_2323_lig.npy,0
2613,2323,2602,./processed_data/pro_lig_2_voxels/train/2602_pro_2323_lig.npy,0
2614,2323,2323,./processed_data/pro_lig_2_voxels/train/2323_pro_2323_lig.npy,1
2615,2324,2690,./processed_data/pro_lig_2_voxels/train/2690_pro_2324_lig.npy,0
2616,2324,2379,./processed_data/pro_lig_2_voxels/train/2379_pro_2324_lig.npy,0
2617,2324,2101,./processed_data/pro_lig_2_voxels/train/2101_pro_2324_lig.npy,0
2618,2324,2027,./processed_data/pro_lig_2_voxels/train/2027_pro_2324_lig.npy,0
2619,2324,2324,./processed_data/pro_lig_2_voxels/train/2324_pro_2324_lig.npy,1
2620,2325,2024,./processed_data/pro_lig_2_voxels/train/2024_pro_2325_lig.npy,0
2621,2325,2209,./processed_data/pro_lig_2_voxels/train/2209_pro_2325_lig.npy,0
2622,2325,2642,./processed_data/pro_lig_2_voxels/train/2642_pro_2325_lig.npy,0
2623,2325,2547,./processed_data/pro_lig_2_voxels/train/2547_pro_2325_lig.npy,0
2624,2325,2325,./processed_data/pro_lig_2_voxels/train/2325_pro_2325_lig.npy,1
2625,2326,2280,./processed_data/pro_lig_2_voxels/train/2280_pro_2326_lig.npy,0
2626,2326,2670,./processed_data/pro_lig_2_voxels/train/2670_pro_2326_lig.npy,0
2627,2326,2391,./processed_data/pro_lig_2_voxels/train/2391_pro_2326_lig.npy,0
2628,2326,1868,./processed_data/pro_lig_2_voxels/train/1868_pro_2326_lig.npy,0
2629,2326,2326,./processed_data/pro_lig_2_voxels/train/2326_pro_2326_lig.npy,1
2630,2327,2356,./processed_data/pro_lig_2_voxels/train/2356_pro_2327_lig.npy,0
2631,2327,2398,./processed_data/pro_lig_2_voxels/train/2398_pro_2327_lig.npy,0
2632,2327,2049,./processed_data/pro_lig_2_voxels/train/2049_pro_2327_lig.npy,0
2633,2327,2239,./processed_data/pro_lig_2_voxels/train/2239_pro_2327_lig.npy,0
2634,2327,2327,./processed_data/pro_lig_2_voxels/train/2327_pro_2327_lig.npy,1
2635,2328,1920,./processed_data/pro_lig_2_voxels/train/1920_pro_2328_lig.npy,0
2636,2328,2254,./processed_data/pro_lig_2_voxels/train/2254_pro_2328_lig.npy,0
2637,2328,2230,./processed_data/pro_lig_2_voxels/train/2230_pro_2328_lig.npy,0
2638,2328,2261,./processed_data/pro_lig_2_voxels/train/2261_pro_2328_lig.npy,0
2639,2328,2328,./processed_data/pro_lig_2_voxels/train/2328_pro_2328_lig.npy,1
2640,2329,2006,./processed_data/pro_lig_2_voxels/train/2006_pro_2329_lig.npy,0
2641,2329,2601,./processed_data/pro_lig_2_voxels/train/2601_pro_2329_lig.npy,0
2642,2329,2620,./processed_data/pro_lig_2_voxels/train/2620_pro_2329_lig.npy,0
2643,2329,2609,./processed_data/pro_lig_2_voxels/train/2609_pro_2329_lig.npy,0
2644,2329,2329,./processed_data/pro_lig_2_voxels/train/2329_pro_2329_lig.npy,1
2645,2330,2175,./processed_data/pro_lig_2_voxels/train/2175_pro_2330_lig.npy,0
2646,2330,2098,./processed_data/pro_lig_2_voxels/train/2098_pro_2330_lig.npy,0
2647,2330,2302,./processed_data/pro_lig_2_voxels/train/2302_pro_2330_lig.npy,0
2648,2330,2039,./processed_data/pro_lig_2_voxels/train/2039_pro_2330_lig.npy,0
2649,2330,2330,./processed_data/pro_lig_2_voxels/train/2330_pro_2330_lig.npy,1
2650,2331,2597,./processed_data/pro_lig_2_voxels/train/2597_pro_2331_lig.npy,0
2651,2331,2485,./processed_data/pro_lig_2_voxels/train/2485_pro_2331_lig.npy,0
2652,2331,2204,./processed_data/pro_lig_2_voxels/train/2204_pro_2331_lig.npy,0
2653,2331,2046,./processed_data/pro_lig_2_voxels/train/2046_pro_2331_lig.npy,0
2654,2331,2331,./processed_data/pro_lig_2_voxels/train/2331_pro_2331_lig.npy,1
2655,2332,1847,./processed_data/pro_lig_2_voxels/train/1847_pro_2332_lig.npy,0
2656,2332,2670,./processed_data/pro_lig_2_voxels/train/2670_pro_2332_lig.npy,0
2657,2332,1903,./processed_data/pro_lig_2_voxels/train/1903_pro_2332_lig.npy,0
2658,2332,2674,./processed_data/pro_lig_2_voxels/train/2674_pro_2332_lig.npy,0
2659,2332,2332,./processed_data/pro_lig_2_voxels/train/2332_pro_2332_lig.npy,1
2660,2333,2228,./processed_data/pro_lig_2_voxels/train/2228_pro_2333_lig.npy,0
2661,2333,2313,./processed_data/pro_lig_2_voxels/train/2313_pro_2333_lig.npy,0
2662,2333,1906,./processed_data/pro_lig_2_voxels/train/1906_pro_2333_lig.npy,0
2663,2333,2207,./processed_data/pro_lig_2_voxels/train/2207_pro_2333_lig.npy,0
2664,2333,2333,./processed_data/pro_lig_2_voxels/train/2333_pro_2333_lig.npy,1
2665,2334,2282,./processed_data/pro_lig_2_voxels/train/2282_pro_2334_lig.npy,0
2666,2334,2342,./processed_data/pro_lig_2_voxels/train/2342_pro_2334_lig.npy,0
2667,2334,2658,./processed_data/pro_lig_2_voxels/train/2658_pro_2334_lig.npy,0
2668,2334,2310,./processed_data/pro_lig_2_voxels/train/2310_pro_2334_lig.npy,0
2669,2334,2334,./processed_data/pro_lig_2_voxels/train/2334_pro_2334_lig.npy,1
2670,2335,1925,./processed_data/pro_lig_2_voxels/train/1925_pro_2335_lig.npy,0
2671,2335,2319,./processed_data/pro_lig_2_voxels/train/2319_pro_2335_lig.npy,0
2672,2335,2049,./processed_data/pro_lig_2_voxels/train/2049_pro_2335_lig.npy,0
2673,2335,1978,./processed_data/pro_lig_2_voxels/train/1978_pro_2335_lig.npy,0
2674,2335,2335,./processed_data/pro_lig_2_voxels/train/2335_pro_2335_lig.npy,1
2675,2336,2418,./processed_data/pro_lig_2_voxels/train/2418_pro_2336_lig.npy,0
2676,2336,2386,./processed_data/pro_lig_2_voxels/train/2386_pro_2336_lig.npy,0
2677,2336,2349,./processed_data/pro_lig_2_voxels/train/2349_pro_2336_lig.npy,0
2678,2336,2455,./processed_data/pro_lig_2_voxels/train/2455_pro_2336_lig.npy,0
2679,2336,2336,./processed_data/pro_lig_2_voxels/train/2336_pro_2336_lig.npy,1
2680,2337,2449,./processed_data/pro_lig_2_voxels/train/2449_pro_2337_lig.npy,0
2681,2337,2488,./processed_data/pro_lig_2_voxels/train/2488_pro_2337_lig.npy,0
2682,2337,2161,./processed_data/pro_lig_2_voxels/train/2161_pro_2337_lig.npy,0
2683,2337,2562,./processed_data/pro_lig_2_voxels/train/2562_pro_2337_lig.npy,0
2684,2337,2337,./processed_data/pro_lig_2_voxels/train/2337_pro_2337_lig.npy,1
2685,2338,2206,./processed_data/pro_lig_2_voxels/train/2206_pro_2338_lig.npy,0
2686,2338,2301,./processed_data/pro_lig_2_voxels/train/2301_pro_2338_lig.npy,0
2687,2338,2004,./processed_data/pro_lig_2_voxels/train/2004_pro_2338_lig.npy,0
2688,2338,1821,./processed_data/pro_lig_2_voxels/train/1821_pro_2338_lig.npy,0
2689,2338,2338,./processed_data/pro_lig_2_voxels/train/2338_pro_2338_lig.npy,1
2690,2339,2266,./processed_data/pro_lig_2_voxels/train/2266_pro_2339_lig.npy,0
2691,2339,2465,./processed_data/pro_lig_2_voxels/train/2465_pro_2339_lig.npy,0
2692,2339,2616,./processed_data/pro_lig_2_voxels/train/2616_pro_2339_lig.npy,0
2693,2339,1999,./processed_data/pro_lig_2_voxels/train/1999_pro_2339_lig.npy,0
2694,2339,2339,./processed_data/pro_lig_2_voxels/train/2339_pro_2339_lig.npy,1
2695,2340,1974,./processed_data/pro_lig_2_voxels/train/1974_pro_2340_lig.npy,0
2696,2340,2628,./processed_data/pro_lig_2_voxels/train/2628_pro_2340_lig.npy,0
2697,2340,2468,./processed_data/pro_lig_2_voxels/train/2468_pro_2340_lig.npy,0
2698,2340,2691,./processed_data/pro_lig_2_voxels/train/2691_pro_2340_lig.npy,0
2699,2340,2340,./processed_data/pro_lig_2_voxels/train/2340_pro_2340_lig.npy,1
2700,2341,2427,./processed_data/pro_lig_2_voxels/train/2427_pro_2341_lig.npy,0
2701,2341,1973,./processed_data/pro_lig_2_voxels/train/1973_pro_2341_lig.npy,0
2702,2341,1867,./processed_data/pro_lig_2_voxels/train/1867_pro_2341_lig.npy,0
2703,2341,2651,./processed_data/pro_lig_2_voxels/train/2651_pro_2341_lig.npy,0
2704,2341,2341,./processed_data/pro_lig_2_voxels/train/2341_pro_2341_lig.npy,1
2705,2342,2234,./processed_data/pro_lig_2_voxels/train/2234_pro_2342_lig.npy,0
2706,2342,1941,./processed_data/pro_lig_2_voxels/train/1941_pro_2342_lig.npy,0
2707,2342,1807,./processed_data/pro_lig_2_voxels/train/1807_pro_2342_lig.npy,0
2708,2342,1854,./processed_data/pro_lig_2_voxels/train/1854_pro_2342_lig.npy,0
2709,2342,2342,./processed_data/pro_lig_2_voxels/train/2342_pro_2342_lig.npy,1
2710,2343,2168,./processed_data/pro_lig_2_voxels/train/2168_pro_2343_lig.npy,0
2711,2343,2077,./processed_data/pro_lig_2_voxels/train/2077_pro_2343_lig.npy,0
2712,2343,2013,./processed_data/pro_lig_2_voxels/train/2013_pro_2343_lig.npy,0
2713,2343,2260,./processed_data/pro_lig_2_voxels/train/2260_pro_2343_lig.npy,0
2714,2343,2343,./processed_data/pro_lig_2_voxels/train/2343_pro_2343_lig.npy,1
2715,2344,2156,./processed_data/pro_lig_2_voxels/train/2156_pro_2344_lig.npy,0
2716,2344,2489,./processed_data/pro_lig_2_voxels/train/2489_pro_2344_lig.npy,0
2717,2344,2217,./processed_data/pro_lig_2_voxels/train/2217_pro_2344_lig.npy,0
2718,2344,2286,./processed_data/pro_lig_2_voxels/train/2286_pro_2344_lig.npy,0
2719,2344,2344,./processed_data/pro_lig_2_voxels/train/2344_pro_2344_lig.npy,1
2720,2345,1802,./processed_data/pro_lig_2_voxels/train/1802_pro_2345_lig.npy,0
2721,2345,2486,./processed_data/pro_lig_2_voxels/train/2486_pro_2345_lig.npy,0
2722,2345,1958,./processed_data/pro_lig_2_voxels/train/1958_pro_2345_lig.npy,0
2723,2345,1980,./processed_data/pro_lig_2_voxels/train/1980_pro_2345_lig.npy,0
2724,2345,2345,./processed_data/pro_lig_2_voxels/train/2345_pro_2345_lig.npy,1
2725,2346,2459,./processed_data/pro_lig_2_voxels/train/2459_pro_2346_lig.npy,0
2726,2346,2609,./processed_data/pro_lig_2_voxels/train/2609_pro_2346_lig.npy,0
2727,2346,2397,./processed_data/pro_lig_2_voxels/train/2397_pro_2346_lig.npy,0
2728,2346,1881,./processed_data/pro_lig_2_voxels/train/1881_pro_2346_lig.npy,0
2729,2346,2346,./processed_data/pro_lig_2_voxels/train/2346_pro_2346_lig.npy,1
2730,2347,2365,./processed_data/pro_lig_2_voxels/train/2365_pro_2347_lig.npy,0
2731,2347,2318,./processed_data/pro_lig_2_voxels/train/2318_pro_2347_lig.npy,0
2732,2347,2576,./processed_data/pro_lig_2_voxels/train/2576_pro_2347_lig.npy,0
2733,2347,2128,./processed_data/pro_lig_2_voxels/train/2128_pro_2347_lig.npy,0
2734,2347,2347,./processed_data/pro_lig_2_voxels/train/2347_pro_2347_lig.npy,1
2735,2348,2123,./processed_data/pro_lig_2_voxels/train/2123_pro_2348_lig.npy,0
2736,2348,2508,./processed_data/pro_lig_2_voxels/train/2508_pro_2348_lig.npy,0
2737,2348,2664,./processed_data/pro_lig_2_voxels/train/2664_pro_2348_lig.npy,0
2738,2348,2248,./processed_data/pro_lig_2_voxels/train/2248_pro_2348_lig.npy,0
2739,2348,2348,./processed_data/pro_lig_2_voxels/train/2348_pro_2348_lig.npy,1
2740,2349,2419,./processed_data/pro_lig_2_voxels/train/2419_pro_2349_lig.npy,0
2741,2349,2409,./processed_data/pro_lig_2_voxels/train/2409_pro_2349_lig.npy,0
2742,2349,2114,./processed_data/pro_lig_2_voxels/train/2114_pro_2349_lig.npy,0
2743,2349,1963,./processed_data/pro_lig_2_voxels/train/1963_pro_2349_lig.npy,0
2744,2349,2349,./processed_data/pro_lig_2_voxels/train/2349_pro_2349_lig.npy,1
2745,2350,2535,./processed_data/pro_lig_2_voxels/train/2535_pro_2350_lig.npy,0
2746,2350,1830,./processed_data/pro_lig_2_voxels/train/1830_pro_2350_lig.npy,0
2747,2350,1983,./processed_data/pro_lig_2_voxels/train/1983_pro_2350_lig.npy,0
2748,2350,2653,./processed_data/pro_lig_2_voxels/train/2653_pro_2350_lig.npy,0
2749,2350,2350,./processed_data/pro_lig_2_voxels/train/2350_pro_2350_lig.npy,1
2750,2351,2526,./processed_data/pro_lig_2_voxels/train/2526_pro_2351_lig.npy,0
2751,2351,2330,./processed_data/pro_lig_2_voxels/train/2330_pro_2351_lig.npy,0
2752,2351,1819,./processed_data/pro_lig_2_voxels/train/1819_pro_2351_lig.npy,0
2753,2351,2397,./processed_data/pro_lig_2_voxels/train/2397_pro_2351_lig.npy,0
2754,2351,2351,./processed_data/pro_lig_2_voxels/train/2351_pro_2351_lig.npy,1
2755,2352,1851,./processed_data/pro_lig_2_voxels/train/1851_pro_2352_lig.npy,0
2756,2352,2217,./processed_data/pro_lig_2_voxels/train/2217_pro_2352_lig.npy,0
2757,2352,2210,./processed_data/pro_lig_2_voxels/train/2210_pro_2352_lig.npy,0
2758,2352,2015,./processed_data/pro_lig_2_voxels/train/2015_pro_2352_lig.npy,0
2759,2352,2352,./processed_data/pro_lig_2_voxels/train/2352_pro_2352_lig.npy,1
2760,2353,2346,./processed_data/pro_lig_2_voxels/train/2346_pro_2353_lig.npy,0
2761,2353,2515,./processed_data/pro_lig_2_voxels/train/2515_pro_2353_lig.npy,0
2762,2353,2303,./processed_data/pro_lig_2_voxels/train/2303_pro_2353_lig.npy,0
2763,2353,1935,./processed_data/pro_lig_2_voxels/train/1935_pro_2353_lig.npy,0
2764,2353,2353,./processed_data/pro_lig_2_voxels/train/2353_pro_2353_lig.npy,1
2765,2354,2284,./processed_data/pro_lig_2_voxels/train/2284_pro_2354_lig.npy,0
2766,2354,1812,./processed_data/pro_lig_2_voxels/train/1812_pro_2354_lig.npy,0
2767,2354,2058,./processed_data/pro_lig_2_voxels/train/2058_pro_2354_lig.npy,0
2768,2354,2538,./processed_data/pro_lig_2_voxels/train/2538_pro_2354_lig.npy,0
2769,2354,2354,./processed_data/pro_lig_2_voxels/train/2354_pro_2354_lig.npy,1
2770,2355,2024,./processed_data/pro_lig_2_voxels/train/2024_pro_2355_lig.npy,0
2771,2355,1965,./processed_data/pro_lig_2_voxels/train/1965_pro_2355_lig.npy,0
2772,2355,2142,./processed_data/pro_lig_2_voxels/train/2142_pro_2355_lig.npy,0
2773,2355,2028,./processed_data/pro_lig_2_voxels/train/2028_pro_2355_lig.npy,0
2774,2355,2355,./processed_data/pro_lig_2_voxels/train/2355_pro_2355_lig.npy,1
2775,2356,2196,./processed_data/pro_lig_2_voxels/train/2196_pro_2356_lig.npy,0
2776,2356,1881,./processed_data/pro_lig_2_voxels/train/1881_pro_2356_lig.npy,0
2777,2356,1936,./processed_data/pro_lig_2_voxels/train/1936_pro_2356_lig.npy,0
2778,2356,1841,./processed_data/pro_lig_2_voxels/train/1841_pro_2356_lig.npy,0
2779,2356,2356,./processed_data/pro_lig_2_voxels/train/2356_pro_2356_lig.npy,1
2780,2357,2573,./processed_data/pro_lig_2_voxels/train/2573_pro_2357_lig.npy,0
2781,2357,2527,./processed_data/pro_lig_2_voxels/train/2527_pro_2357_lig.npy,0
2782,2357,1869,./processed_data/pro_lig_2_voxels/train/1869_pro_2357_lig.npy,0
2783,2357,1964,./processed_data/pro_lig_2_voxels/train/1964_pro_2357_lig.npy,0
2784,2357,2357,./processed_data/pro_lig_2_voxels/train/2357_pro_2357_lig.npy,1
2785,2358,2165,./processed_data/pro_lig_2_voxels/train/2165_pro_2358_lig.npy,0
2786,2358,2130,./processed_data/pro_lig_2_voxels/train/2130_pro_2358_lig.npy,0
2787,2358,2417,./processed_data/pro_lig_2_voxels/train/2417_pro_2358_lig.npy,0
2788,2358,2265,./processed_data/pro_lig_2_voxels/train/2265_pro_2358_lig.npy,0
2789,2358,2358,./processed_data/pro_lig_2_voxels/train/2358_pro_2358_lig.npy,1
2790,2359,2302,./processed_data/pro_lig_2_voxels/train/2302_pro_2359_lig.npy,0
2791,2359,1878,./processed_data/pro_lig_2_voxels/train/1878_pro_2359_lig.npy,0
2792,2359,2453,./processed_data/pro_lig_2_voxels/train/2453_pro_2359_lig.npy,0
2793,2359,1996,./processed_data/pro_lig_2_voxels/train/1996_pro_2359_lig.npy,0
2794,2359,2359,./processed_data/pro_lig_2_voxels/train/2359_pro_2359_lig.npy,1
2795,2360,2497,./processed_data/pro_lig_2_voxels/train/2497_pro_2360_lig.npy,0
2796,2360,2638,./processed_data/pro_lig_2_voxels/train/2638_pro_2360_lig.npy,0
2797,2360,2353,./processed_data/pro_lig_2_voxels/train/2353_pro_2360_lig.npy,0
2798,2360,2221,./processed_data/pro_lig_2_voxels/train/2221_pro_2360_lig.npy,0
2799,2360,2360,./processed_data/pro_lig_2_voxels/train/2360_pro_2360_lig.npy,1
2800,2361,1856,./processed_data/pro_lig_2_voxels/train/1856_pro_2361_lig.npy,0
2801,2361,2585,./processed_data/pro_lig_2_voxels/train/2585_pro_2361_lig.npy,0
2802,2361,2415,./processed_data/pro_lig_2_voxels/train/2415_pro_2361_lig.npy,0
2803,2361,2542,./processed_data/pro_lig_2_voxels/train/2542_pro_2361_lig.npy,0
2804,2361,2361,./processed_data/pro_lig_2_voxels/train/2361_pro_2361_lig.npy,1
2805,2362,1849,./processed_data/pro_lig_2_voxels/train/1849_pro_2362_lig.npy,0
2806,2362,2117,./processed_data/pro_lig_2_voxels/train/2117_pro_2362_lig.npy,0
2807,2362,2576,./processed_data/pro_lig_2_voxels/train/2576_pro_2362_lig.npy,0
2808,2362,2489,./processed_data/pro_lig_2_voxels/train/2489_pro_2362_lig.npy,0
2809,2362,2362,./processed_data/pro_lig_2_voxels/train/2362_pro_2362_lig.npy,1
2810,2363,2195,./processed_data/pro_lig_2_voxels/train/2195_pro_2363_lig.npy,0
2811,2363,2435,./processed_data/pro_lig_2_voxels/train/2435_pro_2363_lig.npy,0
2812,2363,2450,./processed_data/pro_lig_2_voxels/train/2450_pro_2363_lig.npy,0
2813,2363,1945,./processed_data/pro_lig_2_voxels/train/1945_pro_2363_lig.npy,0
2814,2363,2363,./processed_data/pro_lig_2_voxels/train/2363_pro_2363_lig.npy,1
2815,2364,1977,./processed_data/pro_lig_2_voxels/train/1977_pro_2364_lig.npy,0
2816,2364,2263,./processed_data/pro_lig_2_voxels/train/2263_pro_2364_lig.npy,0
2817,2364,2647,./processed_data/pro_lig_2_voxels/train/2647_pro_2364_lig.npy,0
2818,2364,1888,./processed_data/pro_lig_2_voxels/train/1888_pro_2364_lig.npy,0
2819,2364,2364,./processed_data/pro_lig_2_voxels/train/2364_pro_2364_lig.npy,1
2820,2365,2508,./processed_data/pro_lig_2_voxels/train/2508_pro_2365_lig.npy,0
2821,2365,2119,./processed_data/pro_lig_2_voxels/train/2119_pro_2365_lig.npy,0
2822,2365,1838,./processed_data/pro_lig_2_voxels/train/1838_pro_2365_lig.npy,0
2823,2365,2247,./processed_data/pro_lig_2_voxels/train/2247_pro_2365_lig.npy,0
2824,2365,2365,./processed_data/pro_lig_2_voxels/train/2365_pro_2365_lig.npy,1
2825,2366,2311,./processed_data/pro_lig_2_voxels/train/2311_pro_2366_lig.npy,0
2826,2366,2072,./processed_data/pro_lig_2_voxels/train/2072_pro_2366_lig.npy,0
2827,2366,2481,./processed_data/pro_lig_2_voxels/train/2481_pro_2366_lig.npy,0
2828,2366,1857,./processed_data/pro_lig_2_voxels/train/1857_pro_2366_lig.npy,0
2829,2366,2366,./processed_data/pro_lig_2_voxels/train/2366_pro_2366_lig.npy,1
2830,2367,2628,./processed_data/pro_lig_2_voxels/train/2628_pro_2367_lig.npy,0
2831,2367,2597,./processed_data/pro_lig_2_voxels/train/2597_pro_2367_lig.npy,0
2832,2367,1967,./processed_data/pro_lig_2_voxels/train/1967_pro_2367_lig.npy,0
2833,2367,2505,./processed_data/pro_lig_2_voxels/train/2505_pro_2367_lig.npy,0
2834,2367,2367,./processed_data/pro_lig_2_voxels/train/2367_pro_2367_lig.npy,1
2835,2368,1839,./processed_data/pro_lig_2_voxels/train/1839_pro_2368_lig.npy,0
2836,2368,2375,./processed_data/pro_lig_2_voxels/train/2375_pro_2368_lig.npy,0
2837,2368,2110,./processed_data/pro_lig_2_voxels/train/2110_pro_2368_lig.npy,0
2838,2368,2107,./processed_data/pro_lig_2_voxels/train/2107_pro_2368_lig.npy,0
2839,2368,2368,./processed_data/pro_lig_2_voxels/train/2368_pro_2368_lig.npy,1
2840,2369,2426,./processed_data/pro_lig_2_voxels/train/2426_pro_2369_lig.npy,0
2841,2369,2076,./processed_data/pro_lig_2_voxels/train/2076_pro_2369_lig.npy,0
2842,2369,2523,./processed_data/pro_lig_2_voxels/train/2523_pro_2369_lig.npy,0
2843,2369,2194,./processed_data/pro_lig_2_voxels/train/2194_pro_2369_lig.npy,0
2844,2369,2369,./processed_data/pro_lig_2_voxels/train/2369_pro_2369_lig.npy,1
2845,2370,1939,./processed_data/pro_lig_2_voxels/train/1939_pro_2370_lig.npy,0
2846,2370,1865,./processed_data/pro_lig_2_voxels/train/1865_pro_2370_lig.npy,0
2847,2370,2640,./processed_data/pro_lig_2_voxels/train/2640_pro_2370_lig.npy,0
2848,2370,2539,./processed_data/pro_lig_2_voxels/train/2539_pro_2370_lig.npy,0
2849,2370,2370,./processed_data/pro_lig_2_voxels/train/2370_pro_2370_lig.npy,1
2850,2371,2337,./processed_data/pro_lig_2_voxels/train/2337_pro_2371_lig.npy,0
2851,2371,2166,./processed_data/pro_lig_2_voxels/train/2166_pro_2371_lig.npy,0
2852,2371,2253,./processed_data/pro_lig_2_voxels/train/2253_pro_2371_lig.npy,0
2853,2371,2511,./processed_data/pro_lig_2_voxels/train/2511_pro_2371_lig.npy,0
2854,2371,2371,./processed_data/pro_lig_2_voxels/train/2371_pro_2371_lig.npy,1
2855,2372,2415,./processed_data/pro_lig_2_voxels/train/2415_pro_2372_lig.npy,0
2856,2372,2242,./processed_data/pro_lig_2_voxels/train/2242_pro_2372_lig.npy,0
2857,2372,2297,./processed_data/pro_lig_2_voxels/train/2297_pro_2372_lig.npy,0
2858,2372,2184,./processed_data/pro_lig_2_voxels/train/2184_pro_2372_lig.npy,0
2859,2372,2372,./processed_data/pro_lig_2_voxels/train/2372_pro_2372_lig.npy,1
2860,2373,2026,./processed_data/pro_lig_2_voxels/train/2026_pro_2373_lig.npy,0
2861,2373,2387,./processed_data/pro_lig_2_voxels/train/2387_pro_2373_lig.npy,0
2862,2373,1937,./processed_data/pro_lig_2_voxels/train/1937_pro_2373_lig.npy,0
2863,2373,2565,./processed_data/pro_lig_2_voxels/train/2565_pro_2373_lig.npy,0
2864,2373,2373,./processed_data/pro_lig_2_voxels/train/2373_pro_2373_lig.npy,1
2865,2374,1933,./processed_data/pro_lig_2_voxels/train/1933_pro_2374_lig.npy,0
2866,2374,1894,./processed_data/pro_lig_2_voxels/train/1894_pro_2374_lig.npy,0
2867,2374,2547,./processed_data/pro_lig_2_voxels/train/2547_pro_2374_lig.npy,0
2868,2374,2149,./processed_data/pro_lig_2_voxels/train/2149_pro_2374_lig.npy,0
2869,2374,2374,./processed_data/pro_lig_2_voxels/train/2374_pro_2374_lig.npy,1
2870,2375,1927,./processed_data/pro_lig_2_voxels/train/1927_pro_2375_lig.npy,0
2871,2375,2265,./processed_data/pro_lig_2_voxels/train/2265_pro_2375_lig.npy,0
2872,2375,2152,./processed_data/pro_lig_2_voxels/train/2152_pro_2375_lig.npy,0
2873,2375,2525,./processed_data/pro_lig_2_voxels/train/2525_pro_2375_lig.npy,0
2874,2375,2375,./processed_data/pro_lig_2_voxels/train/2375_pro_2375_lig.npy,1
2875,2376,1990,./processed_data/pro_lig_2_voxels/train/1990_pro_2376_lig.npy,0
2876,2376,2293,./processed_data/pro_lig_2_voxels/train/2293_pro_2376_lig.npy,0
2877,2376,2343,./processed_data/pro_lig_2_voxels/train/2343_pro_2376_lig.npy,0
2878,2376,1946,./processed_data/pro_lig_2_voxels/train/1946_pro_2376_lig.npy,0
2879,2376,2376,./processed_data/pro_lig_2_voxels/train/2376_pro_2376_lig.npy,1
2880,2377,1873,./processed_data/pro_lig_2_voxels/train/1873_pro_2377_lig.npy,0
2881,2377,1925,./processed_data/pro_lig_2_voxels/train/1925_pro_2377_lig.npy,0
2882,2377,2119,./processed_data/pro_lig_2_voxels/train/2119_pro_2377_lig.npy,0
2883,2377,2586,./processed_data/pro_lig_2_voxels/train/2586_pro_2377_lig.npy,0
2884,2377,2377,./processed_data/pro_lig_2_voxels/train/2377_pro_2377_lig.npy,1
2885,2378,2026,./processed_data/pro_lig_2_voxels/train/2026_pro_2378_lig.npy,0
2886,2378,2432,./processed_data/pro_lig_2_voxels/train/2432_pro_2378_lig.npy,0
2887,2378,1964,./processed_data/pro_lig_2_voxels/train/1964_pro_2378_lig.npy,0
2888,2378,2322,./processed_data/pro_lig_2_voxels/train/2322_pro_2378_lig.npy,0
2889,2378,2378,./processed_data/pro_lig_2_voxels/train/2378_pro_2378_lig.npy,1
2890,2379,1932,./processed_data/pro_lig_2_voxels/train/1932_pro_2379_lig.npy,0
2891,2379,2007,./processed_data/pro_lig_2_voxels/train/2007_pro_2379_lig.npy,0
2892,2379,2243,./processed_data/pro_lig_2_voxels/train/2243_pro_2379_lig.npy,0
2893,2379,2144,./processed_data/pro_lig_2_voxels/train/2144_pro_2379_lig.npy,0
2894,2379,2379,./processed_data/pro_lig_2_voxels/train/2379_pro_2379_lig.npy,1
2895,2380,2507,./processed_data/pro_lig_2_voxels/train/2507_pro_2380_lig.npy,0
2896,2380,2591,./processed_data/pro_lig_2_voxels/train/2591_pro_2380_lig.npy,0
2897,2380,2548,./processed_data/pro_lig_2_voxels/train/2548_pro_2380_lig.npy,0
2898,2380,2114,./processed_data/pro_lig_2_voxels/train/2114_pro_2380_lig.npy,0
2899,2380,2380,./processed_data/pro_lig_2_voxels/train/2380_pro_2380_lig.npy,1
2900,2381,2339,./processed_data/pro_lig_2_voxels/train/2339_pro_2381_lig.npy,0
2901,2381,2362,./processed_data/pro_lig_2_voxels/train/2362_pro_2381_lig.npy,0
2902,2381,2678,./processed_data/pro_lig_2_voxels/train/2678_pro_2381_lig.npy,0
2903,2381,2564,./processed_data/pro_lig_2_voxels/train/2564_pro_2381_lig.npy,0
2904,2381,2381,./processed_data/pro_lig_2_voxels/train/2381_pro_2381_lig.npy,1
2905,2382,2489,./processed_data/pro_lig_2_voxels/train/2489_pro_2382_lig.npy,0
